Date,Campaign name,Ad set name,country,audience description,Amount spent (USD),return,Total investment,corection factor
2018-07-17,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryS71C",AU,"Lookalike (AU, 2%) - rainfactoryS71C",0.08,0.0,81.28999999999999,1394.4006481029987
2018-07-18,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryS71C",AU,"Lookalike (AU, 2%) - rainfactoryS71C",0.05,0.0,193.54000000000002,2037.835341478928
2018-07-20,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryS71C",AU,"Lookalike (AU, 2%) - rainfactoryS71C",0.45,0.0,231.02999999999997,2313.1506242832747
2018-07-21,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryS71C",AU,"Lookalike (AU, 2%) - rainfactoryS71C",1.45,0.0,190.26,2015.3667686823615
2018-07-23,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryS71C",AU,"Lookalike (AU, 2%) - rainfactoryS71C",0.24,0.0,270.75,2645.527909382411
2018-07-26,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryS71C",AU,"Lookalike (AU, 2%) - rainfactoryS71C",0.14,0.0,358.84,3563.0941754129603
2018-07-27,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryS71C",AU,"Lookalike (AU, 2%) - rainfactoryS71C",0.52,0.0,132.89999999999998,1660.1616319690602
2018-07-28,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryS71C",AU,"Lookalike (AU, 2%) - rainfactoryS71C",0.28,0.0,391.72999999999996,3982.0745447481377
2018-07-29,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryS71C",AU,"Lookalike (AU, 2%) - rainfactoryS71C",0.44,0.0,414.85999999999996,4305.899801565641
2018-07-30,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryS71C",AU,"Lookalike (AU, 2%) - rainfactoryS71C",1.59,0.0,300.8999999999999,2929.3559619242856
2018-08-01,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryS71C",AU,"Lookalike (AU, 2%) - rainfactoryS71C",7.63,0.0,559.51,7021.1492403273405
2018-08-02,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryS71C",AU,"Lookalike (AU, 2%) - rainfactoryS71C",14.01,0.0,584.0299999999999,7627.869243401416
