Date,Campaign name,Ad set name,Age,Gender,Amount spent (USD),Return on ad spend (ROAS),country,audience description,Total investment,corection factor
7/21/2018,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,25-34,male,0.73,0,US,Outdoor Activists,12,3442.529764
7/22/2018,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,25-34,male,1.12,0,US,Outdoor Activists,13.12,3419.313978
7/23/2018,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,25-34,male,0.8,0,US,Outdoor Activists,13.92,3402.82719
7/24/2018,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,25-34,male,0.27,0,US,Outdoor Activists,14.19,3397.280861
7/25/2018,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,25-34,male,0.34,0,US,Outdoor Activists,14.53,3390.309451
7/26/2018,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,25-34,male,0.23,0,US,Outdoor Activists,14.76,3385.601611
7/27/2018,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,25-34,male,0.38,0,US,Outdoor Activists,15.14,3377.83776
7/29/2018,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,25-34,male,0.85,0,US,Outdoor Activists,16.49,3350.399356
7/30/2018,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,25-34,male,1.15,0,US,Outdoor Activists,17.64,3327.201771
7/31/2018,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,25-34,male,1.88,0,US,Outdoor Activists,19.52,3289.624166
8/1/2018,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,25-34,male,2.85,0,US,Outdoor Activists,22.37,3233.465898
8/3/2018,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,25-34,male,2.3,0,US,Outdoor Activists,28.92,3108.00714
8/4/2018,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,25-34,male,0.57,0,US,Outdoor Activists,0,3701.382891
8/5/2018,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,25-34,male,0.5,0,US,Outdoor Activists,0,3701.382891
8/6/2018,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,25-34,male,1.88,1.76759611,US,Outdoor Activists,0,3701.382891
8/7/2018,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,25-34,male,0.27,0,US,Outdoor Activists,0,3701.382891
7/11/2018,US_RCH_Campers_LeadGen,US_M/F_25-64_Camping Enthusiast,25-34,unknown,0.01,0,US,Camping Enthusiast,0.01,3701.159272
7/12/2018,US_RCH_Campers_LeadGen,US_M/F_25-64_Camping Enthusiast,25-34,unknown,0.07,0,US,Camping Enthusiast,0.08,3699.594323
7/13/2018,US_RCH_Campers_LeadGen,US_M/F_25-64_Camping Enthusiast,25-34,unknown,0.08,0,US,Camping Enthusiast,0.16,3697.806619
7/14/2018,US_RCH_Campers_LeadGen,US_M/F_25-64_Camping Enthusiast,25-34,unknown,0.03,0,US,Camping Enthusiast,0.19,3697.136452
7/16/2018,US_RCH_Campers_LeadGen,US_M/F_25-64_Camping Enthusiast,25-34,unknown,0.06,0,US,Camping Enthusiast,0.29,3694.903442
7/17/2018,US_RCH_Campers_LeadGen,US_M/F_25-64_Camping Enthusiast,25-34,unknown,0.01,0,US,Camping Enthusiast,0.3,3694.680215
7/18/2018,US_RCH_Campers_LeadGen,US_M/F_25-64_Camping Enthusiast,25-34,unknown,0.07,0,US,Camping Enthusiast,0.37,3693.118005
7/10/2018,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,25-34,unknown,0.08,0,US,Outdoor Activists,0.08,3699.594323
7/13/2018,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,25-34,unknown,0.09,0,US,Outdoor Activists,0.18,3697.359828
7/14/2018,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,25-34,unknown,0.03,0,US,Outdoor Activists,0.21,3696.689743
7/15/2018,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,25-34,unknown,0.03,0,US,Outdoor Activists,0.24,3696.019779
7/16/2018,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,25-34,unknown,0.02,0,US,Outdoor Activists,0.26,3695.573204
7/17/2018,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,25-34,unknown,0.02,0,US,Outdoor Activists,0.28,3695.126683
7/18/2018,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,25-34,unknown,0.07,0,US,Outdoor Activists,0.35,3693.564284
7/19/2018,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,25-34,unknown,0.04,0,US,Outdoor Activists,0.39,3692.671781
7/21/2018,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,25-34,unknown,0.12,0,US,Outdoor Activists,0.63,3687.321291
7/22/2018,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,25-34,unknown,0.03,0,US,Outdoor Activists,0.66,3686.653025
7/23/2018,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,25-34,unknown,0.12,0,US,Outdoor Activists,0.78,3683.981173
7/24/2018,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,25-34,unknown,0.03,0,US,Outdoor Activists,0.81,3683.313512
7/25/2018,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,25-34,unknown,0.03,0,US,Outdoor Activists,0.84,3682.645973
7/27/2018,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,25-34,unknown,0.13,0,US,Outdoor Activists,1.04,3678.1988
7/28/2018,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,25-34,unknown,0.02,0,US,Outdoor Activists,1.06,3677.754378
7/29/2018,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,25-34,unknown,0.17,0,US,Outdoor Activists,1.23,3673.97896
7/30/2018,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,25-34,unknown,0.07,0,US,Outdoor Activists,1.3,3672.425503
7/31/2018,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,25-34,unknown,0.17,0,US,Outdoor Activists,1.47,3668.655555
8/1/2018,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,25-34,unknown,0.05,0,US,Outdoor Activists,1.52,3667.547484
8/2/2018,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,25-34,unknown,0.19,0,US,Outdoor Activists,1.71,3663.339864
8/4/2018,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,25-34,unknown,0.01,0,US,Outdoor Activists,0,3701.382891
8/7/2018,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,25-34,unknown,0.08,0,US,Outdoor Activists,0,3701.382891
7/12/2018,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryP22C",25-34,female,1.78,0,AU,"Lookalike (AU, 2%) - rainfactoryP22C",1.78,3661.790887
7/13/2018,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryP22C",25-34,female,1.85,0,AU,"Lookalike (AU, 2%) - rainfactoryP22C",3.63,3621.090639
7/15/2018,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryP22C",25-34,female,0.13,0,AU,"Lookalike (AU, 2%) - rainfactoryP22C",4.4,3604.284152
7/16/2018,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryP22C",25-34,female,0.2,0,AU,"Lookalike (AU, 2%) - rainfactoryP22C",4.6,3599.931607
7/17/2018,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryP22C",25-34,female,0.09,0,AU,"Lookalike (AU, 2%) - rainfactoryP22C",4.69,3597.974677
7/18/2018,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryP22C",25-34,female,0.07,0,AU,"Lookalike (AU, 2%) - rainfactoryP22C",4.76,3596.453356
7/19/2018,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryP22C",25-34,female,0.09,0,AU,"Lookalike (AU, 2%) - rainfactoryP22C",4.85,3594.498317
7/21/2018,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryP22C",25-34,female,0.08,0,AU,"Lookalike (AU, 2%) - rainfactoryP22C",4.96,3592.110268
7/22/2018,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryP22C",25-34,female,0.1,0,AU,"Lookalike (AU, 2%) - rainfactoryP22C",5.06,3589.940691
7/23/2018,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryP22C",25-34,female,0.13,0,AU,"Lookalike (AU, 2%) - rainfactoryP22C",5.19,3587.122199
7/24/2018,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryP22C",25-34,female,0.08,0,AU,"Lookalike (AU, 2%) - rainfactoryP22C",5.27,3585.388843
7/25/2018,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryP22C",25-34,female,0.05,0,AU,"Lookalike (AU, 2%) - rainfactoryP22C",5.32,3584.305921
7/26/2018,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryP22C",25-34,female,0.07,0,AU,"Lookalike (AU, 2%) - rainfactoryP22C",5.39,3582.790379
7/27/2018,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryP22C",25-34,female,0.04,0,AU,"Lookalike (AU, 2%) - rainfactoryP22C",5.43,3581.924643
7/28/2018,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryP22C",25-34,female,0.06,0,AU,"Lookalike (AU, 2%) - rainfactoryP22C",5.49,3580.626431
7/29/2018,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryP22C",25-34,female,0.09,0,AU,"Lookalike (AU, 2%) - rainfactoryP22C",5.58,3578.679995
