Date,Campaign name,Ad set name,country,audience description,Amount spent (USD),return,Total investment
2018-07-27,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",CA,"Lookalike (CA, 2%) - rainfactoryS71C",15.5,3903.23,574.3400000000001
2018-07-28,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",CA,"Lookalike (CA, 2%) - rainfactoryS71C",15.82,0.0,671.76
2018-07-29,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",CA,"Lookalike (CA, 2%) - rainfactoryS71C",18.24,1896.93,681.2200000000001
2018-07-30,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",CA,"Lookalike (CA, 2%) - rainfactoryS71C",17.37,1249.28,769.6600000000002
2018-07-31,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",CA,"Lookalike (CA, 2%) - rainfactoryS71C",10.86,0.0,646.6500000000001
2018-08-01,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",CA,"Lookalike (CA, 2%) - rainfactoryS71C",10.94,0.0,798.0700000000002
2018-08-02,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",CA,"Lookalike (CA, 2%) - rainfactoryS71C",3.58,1648.04,906.84
2018-08-03,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",CA,"Lookalike (CA, 2%) - rainfactoryS71C",6.96,0.0,968.2500000000001
2018-08-05,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",CA,"Lookalike (CA, 2%) - rainfactoryS71C",5.18,0.0,536.21
2018-08-06,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",CA,"Lookalike (CA, 2%) - rainfactoryS71C",4.87,2423.0,375.84
2018-08-07,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",CA,"Lookalike (CA, 2%) - rainfactoryS71C",2.34,0.0,567.54
2018-07-18,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",CA,"Lookalike (CA, 2%) - rainfactoryS71C",0.01,0.0,208.41
2018-07-22,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",CA,"Lookalike (CA, 2%) - rainfactoryS71C",0.0,0.0,344.73999999999995
2018-07-23,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",CA,"Lookalike (CA, 2%) - rainfactoryS71C",0.0,0.0,198.24
2018-07-24,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",CA,"Lookalike (CA, 2%) - rainfactoryS71C",0.02,0.0,416.36000000000007
2018-07-26,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",CA,"Lookalike (CA, 2%) - rainfactoryS71C",0.01,0.0,564.5399999999998
2018-07-27,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",CA,"Lookalike (CA, 2%) - rainfactoryS71C",0.01,0.0,574.3400000000001
2018-07-29,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",CA,"Lookalike (CA, 2%) - rainfactoryS71C",0.0,0.0,681.2200000000001
2018-07-30,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",CA,"Lookalike (CA, 2%) - rainfactoryS71C",0.02,0.0,769.6600000000002
2018-07-31,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",CA,"Lookalike (CA, 2%) - rainfactoryS71C",0.04,0.0,646.6500000000001
2018-08-03,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",CA,"Lookalike (CA, 2%) - rainfactoryS71C",0.01,0.0,968.2500000000001
2018-08-04,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",CA,"Lookalike (CA, 2%) - rainfactoryS71C",0.02,0.0,162.29999999999998
2018-08-05,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",CA,"Lookalike (CA, 2%) - rainfactoryS71C",0.02,0.0,536.21
2018-08-07,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",CA,"Lookalike (CA, 2%) - rainfactoryS71C",0.01,0.0,567.54
2018-07-12,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",CA,"Lookalike (CA, 2%) - rainfactoryS71C",1.09,0.0,9.97
2018-07-13,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",CA,"Lookalike (CA, 2%) - rainfactoryS71C",2.35,0.0,27.860000000000007
2018-07-14,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",CA,"Lookalike (CA, 2%) - rainfactoryS71C",0.22,0.0,88.49000000000001
2018-07-15,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",CA,"Lookalike (CA, 2%) - rainfactoryS71C",4.1,0.0,121.88000000000002
2018-07-17,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",CA,"Lookalike (CA, 2%) - rainfactoryS71C",1.86,0.0,170.43000000000004
2018-07-18,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",CA,"Lookalike (CA, 2%) - rainfactoryS71C",0.49,0.0,208.41
2018-07-19,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",CA,"Lookalike (CA, 2%) - rainfactoryS71C",2.88,0.0,227.92
2018-07-20,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",CA,"Lookalike (CA, 2%) - rainfactoryS71C",4.22,2796.21,293.19
2018-07-23,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",CA,"Lookalike (CA, 2%) - rainfactoryS71C",1.97,2994.92,198.24
2018-07-24,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",CA,"Lookalike (CA, 2%) - rainfactoryS71C",5.8,0.0,416.36000000000007
2018-07-26,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",CA,"Lookalike (CA, 2%) - rainfactoryS71C",3.56,0.0,564.5399999999998
2018-07-27,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",CA,"Lookalike (CA, 2%) - rainfactoryS71C",7.9,0.0,574.3400000000001
2018-07-28,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",CA,"Lookalike (CA, 2%) - rainfactoryS71C",4.96,0.0,671.76
2018-07-29,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",CA,"Lookalike (CA, 2%) - rainfactoryS71C",5.85,0.0,681.2200000000001
2018-07-30,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",CA,"Lookalike (CA, 2%) - rainfactoryS71C",7.05,0.0,769.6600000000002
2018-08-01,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",CA,"Lookalike (CA, 2%) - rainfactoryS71C",13.06,0.0,798.0700000000002
2018-08-02,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",CA,"Lookalike (CA, 2%) - rainfactoryS71C",19.66,0.0,906.84
2018-08-03,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",CA,"Lookalike (CA, 2%) - rainfactoryS71C",16.37,1111.79,968.2500000000001
2018-08-04,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",CA,"Lookalike (CA, 2%) - rainfactoryS71C",18.56,0.0,162.29999999999998
2018-08-05,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",CA,"Lookalike (CA, 2%) - rainfactoryS71C",17.37,1082.33,536.21
2018-08-07,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",CA,"Lookalike (CA, 2%) - rainfactoryS71C",3.18,0.0,567.54
2018-07-13,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",CA,"Lookalike (CA, 2%) - rainfactoryS71C",0.05,0.0,27.860000000000007
2018-07-27,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",CA,"Lookalike (CA, 2%) - rainfactoryS71C",0.0,0.0,574.3400000000001
2018-07-29,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",CA,"Lookalike (CA, 2%) - rainfactoryS71C",0.02,0.0,681.2200000000001
2018-07-30,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",CA,"Lookalike (CA, 2%) - rainfactoryS71C",0.01,0.0,769.6600000000002
2018-08-03,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",CA,"Lookalike (CA, 2%) - rainfactoryS71C",0.01,0.0,968.2500000000001
2018-08-04,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",CA,"Lookalike (CA, 2%) - rainfactoryS71C",0.12,0.0,162.29999999999998
2018-08-05,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",CA,"Lookalike (CA, 2%) - rainfactoryS71C",0.02,0.0,536.21
2018-08-06,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",CA,"Lookalike (CA, 2%) - rainfactoryS71C",0.04,0.0,375.84
2018-08-07,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",CA,"Lookalike (CA, 2%) - rainfactoryS71C",0.05,0.0,567.54
2018-07-16,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",CA,"Lookalike (CA, 2%) - rainfactoryS71C",0.0,0.0,128.62
2018-07-17,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",CA,"Lookalike (CA, 2%) - rainfactoryS71C",0.01,0.0,170.43000000000004
2018-07-18,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",CA,"Lookalike (CA, 2%) - rainfactoryS71C",0.0,0.0,208.41
2018-07-19,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",CA,"Lookalike (CA, 2%) - rainfactoryS71C",0.0,0.0,227.92
2018-07-28,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",CA,"Lookalike (CA, 2%) - rainfactoryS71C",0.0,0.0,671.76
2018-07-30,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",CA,"Lookalike (CA, 2%) - rainfactoryS71C",0.01,0.0,769.6600000000002
2018-07-31,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",CA,"Lookalike (CA, 2%) - rainfactoryS71C",0.01,0.0,646.6500000000001
2018-08-05,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",CA,"Lookalike (CA, 2%) - rainfactoryS71C",0.0,0.0,536.21
2018-08-06,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",CA,"Lookalike (CA, 2%) - rainfactoryS71C",0.03,0.0,375.84
2018-07-15,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",CA,"Lookalike (CA, 2%) - rainfactoryS71C",0.04,0.0,121.88000000000002
2018-07-16,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",CA,"Lookalike (CA, 2%) - rainfactoryS71C",0.02,0.0,128.62
2018-07-18,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",CA,"Lookalike (CA, 2%) - rainfactoryS71C",0.69,0.0,208.41
2018-07-20,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",CA,"Lookalike (CA, 2%) - rainfactoryS71C",0.28,0.0,293.19
2018-07-21,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",CA,"Lookalike (CA, 2%) - rainfactoryS71C",0.15,0.0,197.95
2018-07-22,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",CA,"Lookalike (CA, 2%) - rainfactoryS71C",1.01,0.0,344.73999999999995
2018-07-23,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",CA,"Lookalike (CA, 2%) - rainfactoryS71C",0.46,0.0,198.24
2018-07-24,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",CA,"Lookalike (CA, 2%) - rainfactoryS71C",0.44,0.0,416.36000000000007
2018-07-26,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",CA,"Lookalike (CA, 2%) - rainfactoryS71C",1.49,0.0,564.5399999999998
2018-07-27,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",CA,"Lookalike (CA, 2%) - rainfactoryS71C",1.32,0.0,574.3400000000001
2018-07-28,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",CA,"Lookalike (CA, 2%) - rainfactoryS71C",2.72,2169.12,671.76
2018-07-29,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",CA,"Lookalike (CA, 2%) - rainfactoryS71C",0.85,0.0,681.2200000000001
2018-07-30,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",CA,"Lookalike (CA, 2%) - rainfactoryS71C",0.64,0.0,769.6600000000002
2018-07-31,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",CA,"Lookalike (CA, 2%) - rainfactoryS71C",0.45,0.0,646.6500000000001
2018-08-01,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",CA,"Lookalike (CA, 2%) - rainfactoryS71C",0.24,0.0,798.0700000000002
2018-08-02,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",CA,"Lookalike (CA, 2%) - rainfactoryS71C",0.06,0.0,906.84
2018-08-03,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",CA,"Lookalike (CA, 2%) - rainfactoryS71C",0.32,0.0,968.2500000000001
2018-08-05,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",CA,"Lookalike (CA, 2%) - rainfactoryS71C",1.06,0.0,536.21
2018-08-06,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",CA,"Lookalike (CA, 2%) - rainfactoryS71C",0.41,0.0,375.84
2018-08-07,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",CA,"Lookalike (CA, 2%) - rainfactoryS71C",0.09,0.0,567.54
2018-07-13,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",CA,"Lookalike (CA, 2%) - rainfactoryS71C",0.3,0.0,27.860000000000007
2018-07-18,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",CA,"Lookalike (CA, 2%) - rainfactoryS71C",0.02,0.0,208.41
2018-07-19,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",CA,"Lookalike (CA, 2%) - rainfactoryS71C",0.0,0.0,227.92
2018-07-20,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",CA,"Lookalike (CA, 2%) - rainfactoryS71C",0.01,0.0,293.19
2018-07-21,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",CA,"Lookalike (CA, 2%) - rainfactoryS71C",0.01,0.0,197.95
2018-07-22,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",CA,"Lookalike (CA, 2%) - rainfactoryS71C",0.03,0.0,344.73999999999995
2018-07-24,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",CA,"Lookalike (CA, 2%) - rainfactoryS71C",0.05,0.0,416.36000000000007
2018-07-25,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",CA,"Lookalike (CA, 2%) - rainfactoryS71C",0.02,0.0,429.74000000000007
2018-07-26,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",CA,"Lookalike (CA, 2%) - rainfactoryS71C",0.02,0.0,564.5399999999998
2018-07-27,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",CA,"Lookalike (CA, 2%) - rainfactoryS71C",0.02,0.0,574.3400000000001
2018-07-28,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",CA,"Lookalike (CA, 2%) - rainfactoryS71C",0.06,0.0,671.76
2018-07-29,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",CA,"Lookalike (CA, 2%) - rainfactoryS71C",0.01,0.0,681.2200000000001
2018-07-31,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",CA,"Lookalike (CA, 2%) - rainfactoryS71C",0.01,0.0,646.6500000000001
2018-08-01,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",CA,"Lookalike (CA, 2%) - rainfactoryS71C",0.03,0.0,798.0700000000002
2018-08-02,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",CA,"Lookalike (CA, 2%) - rainfactoryS71C",0.04,0.0,906.84
2018-08-03,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",CA,"Lookalike (CA, 2%) - rainfactoryS71C",0.12,0.0,968.2500000000001
2018-08-04,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",CA,"Lookalike (CA, 2%) - rainfactoryS71C",0.11,0.0,162.29999999999998
2018-08-05,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",CA,"Lookalike (CA, 2%) - rainfactoryS71C",0.57,0.0,536.21
2018-08-06,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",CA,"Lookalike (CA, 2%) - rainfactoryS71C",1.1,0.0,375.84
2018-08-07,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",CA,"Lookalike (CA, 2%) - rainfactoryS71C",0.28,0.0,567.54
2018-07-13,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",CA,"Lookalike (CA, 2%) - rainfactoryS71C",0.0,0.0,27.860000000000007
2018-08-07,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",CA,"Lookalike (CA, 2%) - rainfactoryS71C",0.01,0.0,567.54
2018-07-13,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",GB,"Lookalike (GB, 2%) - rainfactoryP22C",0.0,0.0,44.78
2018-07-15,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",GB,"Lookalike (GB, 2%) - rainfactoryP22C",0.0,0.0,132.78000000000003
2018-07-17,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",GB,"Lookalike (GB, 2%) - rainfactoryP22C",0.1,0.0,177.10999999999999
2018-07-18,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",GB,"Lookalike (GB, 2%) - rainfactoryP22C",0.02,0.0,221.85
2018-07-19,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",GB,"Lookalike (GB, 2%) - rainfactoryP22C",0.02,0.0,259.96000000000004
2018-07-21,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",GB,"Lookalike (GB, 2%) - rainfactoryP22C",0.01,0.0,308.00000000000006
2018-07-24,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",GB,"Lookalike (GB, 2%) - rainfactoryP22C",0.02,0.0,484.70000000000005
2018-07-25,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",GB,"Lookalike (GB, 2%) - rainfactoryP22C",0.01,0.0,282.1600000000001
2018-07-27,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",GB,"Lookalike (GB, 2%) - rainfactoryP22C",0.0,0.0,327.01
2018-07-28,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",GB,"Lookalike (GB, 2%) - rainfactoryP22C",0.01,0.0,659.6999999999999
2018-07-29,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",GB,"Lookalike (GB, 2%) - rainfactoryP22C",0.03,0.0,621.3100000000002
2018-07-30,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",GB,"Lookalike (GB, 2%) - rainfactoryP22C",0.0,0.0,686.18
2018-07-31,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",GB,"Lookalike (GB, 2%) - rainfactoryP22C",0.0,0.0,679.3400000000001
2018-08-03,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",GB,"Lookalike (GB, 2%) - rainfactoryP22C",0.05,0.0,759.7599999999999
2018-08-04,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",GB,"Lookalike (GB, 2%) - rainfactoryP22C",0.04,0.0,110.79
2018-08-05,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",GB,"Lookalike (GB, 2%) - rainfactoryP22C",0.01,0.0,426.82
2018-08-06,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",GB,"Lookalike (GB, 2%) - rainfactoryP22C",0.02,0.0,571.5100000000002
2018-07-13,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",GB,"Lookalike (GB, 2%) - rainfactoryP22C",0.41,0.0,44.78
2018-07-14,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",GB,"Lookalike (GB, 2%) - rainfactoryP22C",0.31,0.0,91.09000000000002
2018-07-16,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",GB,"Lookalike (GB, 2%) - rainfactoryP22C",0.31,0.0,162.34000000000003
2018-07-18,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",GB,"Lookalike (GB, 2%) - rainfactoryP22C",0.23,0.0,221.85
2018-07-19,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",GB,"Lookalike (GB, 2%) - rainfactoryP22C",0.18,0.0,259.96000000000004
2018-07-20,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",GB,"Lookalike (GB, 2%) - rainfactoryP22C",0.3,0.0,116.56
2018-07-21,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",GB,"Lookalike (GB, 2%) - rainfactoryP22C",0.06,0.0,308.00000000000006
2018-07-22,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",GB,"Lookalike (GB, 2%) - rainfactoryP22C",0.21,0.0,318.21000000000004
2018-07-23,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",GB,"Lookalike (GB, 2%) - rainfactoryP22C",0.21,0.0,325.47
2018-07-24,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",GB,"Lookalike (GB, 2%) - rainfactoryP22C",0.33,0.0,484.70000000000005
